Area,Perimeter,Length,Width,AspectRation,Class,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Eccentricity,Color
30450,662.971,247.1067354,157.2833668,1.571092611,DERMASON,30869,196.9013564,0.781671159,0.986426512,0.870578821,0.796827153,0.008115164,0.002018058,0.634933511,0.997539348,0.771276936,
30452,641.074,230.9343034,168.3467942,1.371777255,DERMASON,30821,196.9078226,0.728168341,0.988027643,0.931127939,0.852657313,0.007583551,0.002472581,0.727024494,0.997315665,0.684533585,
30455,659.854,250.9167134,155.1456934,1.617297316,DERMASON,30828,196.9175217,0.736535345,0.98790061,0.878967385,0.784792368,0.008238933,0.001927835,0.615899061,0.996091898,0.785929985,
30486,649.25,238.217906,163.3997689,1.457883984,DERMASON,30819,197.0177169,0.804719671,0.989194977,0.908837823,0.827048311,0.00781401,0.002255159,0.684008909,0.997205634,0.727671644,
30487,641.545,235.917663,164.9184008,1.430511464,DERMASON,30790,197.0209481,0.736187578,0.990159143,0.930829858,0.835125889,0.007738304,0.002321846,0.697435251,0.997689123,0.715072135,
30493,646.415,236.6383152,164.5918609,1.437727928,DERMASON,30852,197.0403345,0.729881756,0.988363801,0.91703765,0.832664543,0.007760414,0.00230115,0.693330241,0.996820251,0.718485546,
30504,640.214,231.8586118,168.22897,1.378232369,DERMASON,30850,197.0758714,0.740029112,0.988784441,0.935225462,0.849982969,0.007600925,0.002447299,0.722471048,0.995732984,0.688151473,
30523,651.045,246.5474853,157.9002434,1.561412953,DERMASON,30863,197.137238,0.785298961,0.988983573,0.904930164,0.799591356,0.008077433,0.002036693,0.639346336,0.998283651,0.768003567,
30529,655.51,246.3624399,158.3707031,1.555606152,DERMASON,30915,197.156613,0.801706933,0.987514152,0.892819774,0.800270581,0.008069784,0.002041687,0.640433003,0.99626152,0.76600364,
30529,652.81,245.9164761,159.0606962,1.546054318,DERMASON,31000,197.156613,0.708691211,0.984806452,0.900220391,0.801721853,0.008055176,0.002052814,0.64275793,0.993738673,0.762653042,
30530,724.734,270.3348303,144.8744959,1.865993243,DERMASON,31370,197.159842,0.652880544,0.973222824,0.730431335,0.729317202,0.008854727,0.001545328,0.531903581,0.992528488,0.844276626,
30544,641.075,229.1927174,170.0250731,1.347993641,DERMASON,30895,197.2050422,0.725545157,0.988638938,0.9339381,0.860433282,0.00750369,0.002537018,0.740345433,0.997980937,0.670573318,
30586,646.67,240.6052595,162.3762079,1.481776565,DERMASON,30940,197.3405805,0.795578099,0.9885585,0.919109215,0.820183985,0.007866516,0.002195874,0.672701769,0.996793716,0.737940682,
30605,643.371,233.1947529,167.5795038,1.391546983,DERMASON,30904,197.4018649,0.75653829,0.990324877,0.929135996,0.846510749,0.007619499,0.002413438,0.716580448,0.997155361,0.695398141,
30609,643.215,237.9207698,164.0097467,1.450650187,DERMASON,30958,197.4147645,0.728976637,0.988726662,0.929708235,0.829750024,0.007772902,0.002272752,0.688485103,0.998751043,0.724432192,
30616,650.285,240.7661412,162.3400573,1.48309755,DERMASON,30983,197.4373366,0.735289879,0.988154795,0.909810282,0.820037799,0.007864063,0.002193624,0.672461993,0.997326734,0.738489952,
30628,651.095,242.0169519,162.9802464,1.484946533,DERMASON,30998,197.4760258,0.779675687,0.988063746,0.907903692,0.815959478,0.00790182,0.002160634,0.66578987,0.988662359,0.739255624,
30638,657.507,247.174919,158.3968419,1.560478833,DERMASON,31063,197.508261,0.706954636,0.986318128,0.890572979,0.799062712,0.008067593,0.002028837,0.638501217,0.996367634,0.767683702,
30644,658.033,254.148704,154.1071451,1.649168855,DERMASON,30931,197.5275996,0.796858748,0.990721283,0.889323913,0.777212697,0.008293588,0.001866731,0.604059576,0.996196239,0.795185649,
30653,656.694,231.9270963,169.4642245,1.368590315,DERMASON,31156,197.556604,0.740732686,0.983855437,0.893216532,0.851804757,0.007566212,0.002457076,0.725571345,0.993009915,0.68272133,
30654,665.333,222.27489,176.9758888,1.255961428,DERMASON,31200,197.5598264,0.825630252,0.9825,0.870199617,0.888808567,0.007251089,0.002791361,0.789980668,0.992185248,0.605029841,
30657,640.693,231.2316241,169.0569659,1.367773418,DERMASON,30983,197.5694934,0.733596554,0.989478101,0.938511416,0.854422461,0.007542539,0.002479636,0.730037743,0.998526218,0.682253982,
30673,644.678,232.9486738,167.9214928,1.387247516,DERMASON,31069,197.6210428,0.733452893,0.987254176,0.92742846,0.848345859,0.007594584,0.002426473,0.719690696,0.998389131,0.693089133,
30681,649.881,245.5032812,159.9887395,1.534503503,DERMASON,31092,197.6468125,0.759167615,0.986781166,0.912875801,0.805067906,0.008001802,0.002073469,0.648134333,0.994564404,0.758496955,
30686,661.224,250.4274904,156.677516,1.598362655,DERMASON,31079,197.6629168,0.775682508,0.987354805,0.881968202,0.789301991,0.008160969,0.001953864,0.622997633,0.995776151,0.780111714,
30689,657.065,233.0480921,168.5126085,1.382971246,DERMASON,31127,197.6725787,0.804725194,0.985928615,0.893255981,0.848205093,0.007593864,0.002424633,0.71945188,0.994981263,0.690763425,
30706,643.256,236.0177787,166.0463135,1.421397282,DERMASON,31055,197.727321,0.788546482,0.988761874,0.932535595,0.837764519,0.007686373,0.00233555,0.70184939,0.997606816,0.710662517,
30718,650.284,235.4233445,166.8635017,1.410873811,DERMASON,31143,197.7659534,0.790804243,0.986353274,0.912844206,0.840043938,0.007664019,0.002354205,0.705673818,0.995616709,0.705428981,
30731,660.588,263.2019967,149.2530712,1.763461177,DERMASON,31046,197.8077967,0.81110114,0.989853765,0.884963169,0.751543678,0.008564707,0.001685424,0.564817901,0.99603444,0.823671918,
30735,643.76,232.2038524,168.973512,1.374202676,DERMASON,31052,197.8206698,0.783896144,0.989791318,0.931955348,0.851926735,0.00755503,0.00245485,0.725779162,0.997367666,0.685901179,
30749,651.55,247.5407817,158.8576898,1.558254951,DERMASON,31040,197.865719,0.794342547,0.990625,0.91021788,0.799325742,0.008050369,0.002027173,0.638921642,0.995602812,0.766919337,
30751,653.905,235.9444452,166.8760214,1.413890643,DERMASON,31140,197.8721538,0.784624413,0.987508028,0.903732272,0.838638747,0.007672741,0.002341154,0.703314947,0.994410423,0.706945248,
30768,647.162,236.5545568,165.8821221,1.426040093,DERMASON,31137,197.9268408,0.709561367,0.988149147,0.923173042,0.836706946,0.007688331,0.00232437,0.700078513,0.998340028,0.712922771,
30774,645.842,241.6743344,162.7097838,1.485309173,DERMASON,31077,197.9461385,0.830674549,0.990250024,0.927131303,0.819061482,0.007853199,0.00218018,0.670861711,0.996437054,0.739405366,
30777,650.391,241.1877721,163.1457118,1.478358024,DERMASON,31159,197.9557867,0.797125097,0.9877403,0.914296596,0.820753826,0.007836624,0.002193615,0.673636842,0.995876431,0.736510481,
30792,647.984,236.4552024,166.2777626,1.42204946,DERMASON,31118,198.0040203,0.802648385,0.989523748,0.921550623,0.837384918,0.007679112,0.002329117,0.701213501,0.99716028,0.710981788,
30833,646.993,239.170384,164.282561,1.455847672,DERMASON,31162,198.1357991,0.777158845,0.989442269,0.925606686,0.828429489,0.007756961,0.002253687,0.686295419,0.999141588,0.726766076,
30834,656.296,233.9633516,168.3615206,1.389648601,DERMASON,31423,198.1390121,0.759607804,0.981255768,0.899580883,0.846880551,0.007587837,0.002407611,0.717206668,0.996665243,0.694382212,
30847,650.707,237.9289373,165.3582379,1.438869574,DERMASON,31279,198.1807767,0.770154545,0.986188817,0.91548628,0.832941041,0.007713195,0.002290188,0.693790777,0.99827444,0.719019378,
30851,679.853,269.667569,145.9842504,1.847237413,DERMASON,31209,198.1936255,0.663291194,0.98852895,0.838781944,0.734955361,0.008740967,0.001573197,0.540159383,0.997802621,0.840798034,
30879,654.628,243.4126252,161.6760602,1.505557625,DERMASON,31244,198.2835442,0.736108131,0.988317757,0.905490581,0.814598438,0.007882788,0.002141085,0.663570615,0.999043799,0.747549831,
30891,640.842,218.6057702,180.7010365,1.209764893,DERMASON,31281,198.3220683,0.742732803,0.987532368,0.945235224,0.907213328,0.007076682,0.002956971,0.823036023,0.995680086,0.562779747,
30902,656.025,246.585936,160.2249453,1.53899841,DERMASON,31279,198.3573755,0.77541905,0.987947185,0.902309796,0.804414796,0.007979611,0.002061017,0.647083164,0.995859961,0.760128096,
30910,653.034,245.8053246,160.4511709,1.53196342,DERMASON,31225,198.3830495,0.712688202,0.98991193,0.910829908,0.807073849,0.007952291,0.002081254,0.651368198,0.997872253,0.75756727,
30917,646.018,233.9420375,168.6486595,1.387156223,DERMASON,31312,198.4055115,0.778883458,0.987385028,0.930932028,0.848096877,0.007566777,0.002414752,0.719268313,0.997737517,0.693039788,
30925,648.757,233.8083006,168.5379707,1.387273738,DERMASON,31292,198.4311793,0.753092733,0.988271763,0.923326837,0.848691765,0.007560495,0.002419524,0.720277712,0.999222354,0.693103304,
30951,663.637,259.7471454,151.9687803,1.709213859,DERMASON,31288,198.5145767,0.677739336,0.989229097,0.883127414,0.76426086,0.008392205,0.001766129,0.584094662,0.998342691,0.810986912,
30966,654.058,248.1586784,159.2498566,1.558297657,DERMASON,31276,198.5626746,0.726867283,0.990088247,0.909625129,0.800143988,0.008013908,0.002026267,0.640230401,0.997669534,0.766934053,
30969,651.527,230.1640831,171.903953,1.338910939,DERMASON,31318,198.5722928,0.733688699,0.988856249,0.916794945,0.86274231,0.00743208,0.002539888,0.744324294,0.996583939,0.664963713,
30975,652.472,243.9041369,162.703181,1.499074175,DERMASON,31450,198.5915278,0.710158883,0.984896661,0.914318318,0.814219596,0.007874226,0.002134783,0.66295355,0.993816547,0.744987524,
30978,645.81,238.4000249,165.8577863,1.437376141,DERMASON,31279,198.6011446,0.795531587,0.99037693,0.933369722,0.833058405,0.007695785,0.002286307,0.693986307,0.99751936,0.718320714,
30981,652.401,245.9196589,160.5827838,1.531419826,DERMASON,31276,198.6107609,0.806922957,0.990567848,0.914694483,0.807624578,0.007937757,0.002083127,0.65225746,0.998880006,0.757367561,
30985,646.637,231.0218954,171.3620093,1.348151182,DERMASON,31389,198.6235819,0.783240647,0.987129249,0.931194201,0.859760853,0.007455927,0.002512998,0.739188725,0.996538153,0.670669208,
30987,646.361,237.3632701,166.6670751,1.42417613,DERMASON,31235,198.6299921,0.707288124,0.992060189,0.932049779,0.83681857,0.007660092,0.002317069,0.700265318,0.997301151,0.712018857,
30996,652.345,245.1105175,161.6665388,1.51614873,DERMASON,31424,198.6588355,0.751673295,0.986379837,0.915294474,0.810486786,0.007907811,0.002104844,0.65688883,0.995941166,0.751646742,
31007,659.033,237.7536854,166.5496443,1.427524427,DERMASON,31427,198.6940829,0.749685687,0.986635695,0.897129814,0.835713997,0.007667742,0.002307161,0.698417885,0.997008592,0.713639241,
31010,710.926,279.08787,141.9808008,1.965673304,DERMASON,31532,198.7036947,0.767498267,0.983445389,0.771015014,0.711975389,0.008999931,0.001426523,0.506908954,0.996417399,0.860925214,
31021,645.054,238.3215147,166.1166801,1.434663361,DERMASON,31317,198.7389341,0.725892126,0.990548265,0.936857445,0.833911006,0.007682586,0.002291744,0.695407566,0.997675756,0.71704427,
31021,658.165,242.0737202,163.6372384,1.479331493,DERMASON,31518,198.7389341,0.778405099,0.984231233,0.89990381,0.820985169,0.007803543,0.002186819,0.674016648,0.997094054,0.73691904,
31033,649.385,236.3047107,167.76499,1.40854603,DERMASON,31416,198.7773699,0.751477141,0.98780876,0.924760178,0.84119089,0.007614627,0.002351834,0.707602114,0.996690148,0.704250118,
31053,641.339,231.0553929,171.2635313,1.349121971,DERMASON,31354,198.8414131,0.757556537,0.990399949,0.948720154,0.860578975,0.007440679,0.002517417,0.740596172,0.999154567,0.671259058,
31080,655.899,241.5093017,164.6145312,1.467120186,DERMASON,31500,198.9278388,0.787413544,0.986666667,0.907855934,0.823686034,0.00777057,0.002206375,0.678458682,0.995380428,0.731718067,
31093,668.238,254.2949545,155.8707782,1.631447263,DERMASON,31472,198.9694378,0.775599292,0.98795755,0.875004232,0.782435649,0.008178527,0.001890817,0.612205545,0.99878106,0.790119606,
31138,651.571,246.3094409,161.2699956,1.527311017,DERMASON,31484,199.1133671,0.709455457,0.989010291,0.921673467,0.808387069,0.007910252,0.002083759,0.653489654,0.998081948,0.755849418,
31149,648.047,243.152812,163.5223886,1.486969547,DERMASON,31446,199.148534,0.711554276,0.990555238,0.932053762,0.819026242,0.007806119,0.002166737,0.670803986,0.997465099,0.74008919,
31151,667.167,256.3502792,155.2364223,1.651353951,DERMASON,31472,199.1549273,0.712022857,0.989800458,0.87945322,0.776885939,0.008229279,0.001849143,0.603551761,0.996677586,0.795796841,
31160,663.361,246.5982634,161.1849942,1.529908319,DERMASON,31585,199.1836946,0.729469051,0.986544246,0.889830818,0.807725455,0.007913937,0.002077913,0.652420411,0.998143415,0.756810858,
31193,659.196,241.9689602,164.9914748,1.46655432,DERMASON,31587,199.2891395,0.683652223,0.987526514,0.902065104,0.823614481,0.007757156,0.002201802,0.678340813,0.99482365,0.731472993,
31209,654.454,241.1930189,165.0399444,1.46142208,DERMASON,31597,199.3402442,0.767635773,0.987720353,0.915654142,0.826476011,0.007728316,0.002224261,0.683062597,0.998242761,0.729233427,
31214,656.61,238.8516203,167.0256839,1.430029291,DERMASON,31638,199.3562117,0.80647995,0.986598394,0.90979659,0.834644586,0.007652067,0.002290682,0.696631585,0.996203571,0.714841636,
31220,671.127,258.0112672,154.6042127,1.668850174,DERMASON,31589,199.3753711,0.717701149,0.988318719,0.871030456,0.772739009,0.008264294,0.001817678,0.597125577,0.996513123,0.800588174,
31225,661.627,251.1724603,158.8730165,1.580963626,DERMASON,31563,199.3913358,0.678656814,0.989291259,0.896367025,0.793842348,0.008043954,0.001970545,0.630185674,0.996300629,0.774539436,
31225,656.028,249.0312216,159.952046,1.55691176,DERMASON,31570,199.3913358,0.715824947,0.989071904,0.911732758,0.800668023,0.007975379,0.002021813,0.641069283,0.998088305,0.766455713,
31230,664.947,250.9585424,158.7640044,1.580701767,DERMASON,31656,199.4072992,0.740521187,0.986542835,0.88758057,0.794582632,0.008035816,0.001975905,0.63136156,0.997994333,0.774453853,
31242,656.919,248.6522245,160.8588295,1.545779149,DERMASON,31627,199.4456063,0.737709563,0.987826857,0.909756246,0.802106664,0.007958909,0.002032178,0.6433751,0.994515815,0.762555377,
31258,657.511,239.9123315,166.378725,1.441965201,DERMASON,31641,199.4966709,0.780669331,0.987895452,0.908583834,0.831539878,0.00767523,0.00226362,0.691458569,0.997059194,0.72045854,
31268,659.043,243.5385085,163.8673702,1.486192817,DERMASON,31629,199.5285796,0.754318248,0.988586424,0.904653909,0.819289651,0.007788746,0.002164697,0.671235532,0.997585426,0.739769659,
31270,653.501,243.827108,163.6435418,1.489989188,DERMASON,31596,199.5349608,0.792950425,0.989682238,0.920121613,0.818346091,0.007797477,0.002157158,0.669690325,0.997831343,0.741325369,
31270,642.131,230.7847535,173.1093399,1.333173321,DERMASON,31646,199.5349608,0.757950359,0.988118562,0.95299467,0.86459334,0.007380389,0.002543938,0.747521643,0.996575911,0.661335743,
31273,654.593,242.8069386,164.38683,1.477046176,DERMASON,31595,199.5445321,0.796095003,0.989808514,0.917142239,0.821823846,0.007764108,0.002184672,0.675394433,0.997588765,0.735958267,
31283,655.438,239.8353414,166.3635722,1.441633756,DERMASON,31666,199.5764332,0.743523316,0.987905009,0.915071492,0.832139384,0.007666635,0.002267613,0.692455954,0.998267878,0.720305031,
31289,647.136,240.1355453,166.1431134,1.44535359,DERMASON,31637,199.5955714,0.760549344,0.989000221,0.938880733,0.831178788,0.007674759,0.002259552,0.690858177,0.998534346,0.722019964,
31293,650.426,240.3429901,166.0916233,1.447050642,DERMASON,31620,199.6083292,0.764119845,0.989658444,0.929525434,0.830514462,0.007680407,0.002253994,0.689754272,0.998109362,0.722796614,
31303,658.661,244.6193599,163.1713573,1.499156249,DERMASON,31631,199.6402201,0.771009852,0.989630426,0.906717352,0.816126001,0.007814566,0.002138521,0.66606165,0.998530485,0.745020223,
31306,672.247,254.1840725,158.6839815,1.601825655,DERMASON,31883,199.6497863,0.654704394,0.981902581,0.870521896,0.785453567,0.00811934,0.001906262,0.616937305,0.988226003,0.78119454,
31309,654.684,246.5770381,162.1691306,1.520493063,DERMASON,31621,199.6593522,0.815465958,0.990133139,0.917942771,0.809724027,0.007875596,0.002088389,0.655652999,0.996915837,0.753296211,
31330,647.232,236.1996796,169.2905073,1.395232866,DERMASON,31623,199.7263001,0.800930542,0.990734592,0.939832148,0.845582434,0.00753909,0.002377511,0.715009653,0.997604967,0.697354647,
31337,649.035,238.2777985,167.7157962,1.420723652,DERMASON,31648,199.748611,0.795819895,0.990173155,0.934826569,0.838301396,0.007603721,0.002316363,0.70274923,0.998412452,0.710332131,
31353,666.601,260.785888,153.5014856,1.698914423,DERMASON,31725,199.7995982,0.753986004,0.988274232,0.886659854,0.76614421,0.008317733,0.001767774,0.586976951,0.997223608,0.808416288,
31354,650.582,237.1802968,168.7952555,1.40513604,DERMASON,31681,199.8027845,0.778401192,0.989678356,0.930890786,0.842408864,0.007564595,0.002349942,0.709652695,0.997158577,0.702508995,
31361,666.114,244.45512,163.71787,1.493148671,DERMASON,31744,199.8250869,0.737472075,0.987934728,0.888183383,0.817430565,0.007794876,0.002146804,0.668192729,0.997711085,0.742608593,
31367,652.205,237.5303128,168.7997819,1.407171918,DERMASON,31752,199.8442013,0.754377104,0.98787478,0.926647589,0.841341886,0.007572618,0.002340539,0.707856169,0.996075322,0.703550544,
31379,654.024,238.6105968,167.5833098,1.423832702,DERMASON,31782,199.8824246,0.732315807,0.987319867,0.921852828,0.837692991,0.007604149,0.002309776,0.701729548,0.999145478,0.711851801,
31385,653.849,238.7121398,167.7064716,1.423392535,DERMASON,31704,199.9015335,0.791591001,0.989938178,0.922522717,0.837416705,0.007605931,0.002307271,0.701266738,0.99817784,0.711637454,
31387,658.065,239.8404659,167.3445943,1.433213107,DERMASON,31772,199.9079028,0.79581643,0.987882412,0.910798036,0.833503646,0.007641395,0.002275005,0.694728328,0.995693745,0.716357969,
31398,662.472,248.1439053,161.7642917,1.533984434,DERMASON,31802,199.9429299,0.693617867,0.987296396,0.899035405,0.805753942,0.007903176,0.002054902,0.649239415,0.995923156,0.75830744,
31404,661.663,251.5976312,159.6260215,1.576169279,DERMASON,31809,199.9620331,0.761475231,0.987267754,0.90140743,0.79476914,0.008011643,0.001971811,0.631657986,0.995599913,0.772964216,
31424,663.866,241.9835215,166.1191653,1.456686355,DERMASON,31874,200.025697,0.709858137,0.98588191,0.89600509,0.826608753,0.007700596,0.002217707,0.683282031,0.995327611,0.727139643,
31426,651.033,241.5225894,166.1677578,1.45348648,DERMASON,31760,200.0320623,0.734578434,0.989483627,0.93173619,0.828212644,0.007685438,0.00223057,0.685936183,0.996998968,0.725709837,
31460,652.535,243.2866643,165.1439967,1.473178978,DERMASON,31777,200.140241,0.772422598,0.990024231,0.928455216,0.822651918,0.007733206,0.00218476,0.676756179,0.996982975,0.734319365,
31472,669.924,240.3034118,167.1150549,1.437951906,DERMASON,31932,200.1784078,0.783294756,0.985594388,0.881217541,0.833023578,0.007635467,0.002268008,0.693928281,0.997835494,0.718590409,
31479,670.537,255.180817,157.8175133,1.616935989,DERMASON,31964,200.2006684,0.779453276,0.98482668,0.879802714,0.784544351,0.008106383,0.001894423,0.615509838,0.995240009,0.785821262,
31493,661.651,246.483722,163.082581,1.511404348,DERMASON,31981,200.2451822,0.70735816,0.98474094,0.903994838,0.812407329,0.007826619,0.002103049,0.660005668,0.997535436,0.749824906,
31497,664.096,237.1334746,169.4922012,1.399081921,DERMASON,31860,200.2578986,0.728085992,0.988606403,0.897464597,0.84449443,0.007528764,0.002362058,0.713170843,0.997784434,0.699375512,
31511,652.328,243.9790135,164.68033,1.481530997,DERMASON,31768,200.3023996,0.802153603,0.991910098,0.930550634,0.820982087,0.007742662,0.002169725,0.674011587,0.998569058,0.737838366,
31520,657.536,239.070754,168.4081575,1.419591293,DERMASON,31870,200.3310022,0.821346675,0.989017885,0.916129783,0.83795696,0.007584732,0.002306784,0.702171866,0.996797068,0.709775351,
31534,655.093,241.4660024,166.5977529,1.449395314,DERMASON,31893,200.375487,0.733263574,0.988743611,0.923385413,0.829828982,0.007657322,0.00223981,0.68861614,0.998077006,0.7238638,
31534,671.57,236.7196427,169.9273624,1.393063714,DERMASON,31979,200.375487,0.804110567,0.986084618,0.878630657,0.846467512,0.007506807,0.002377257,0.716507249,0.99814025,0.696205785,
31543,657.103,249.883935,161.1579807,1.550552656,DERMASON,31863,200.4040792,0.698564911,0.989957003,0.918006931,0.801988648,0.007922009,0.002021566,0.643185792,0.997293438,0.764240518,
31558,656.453,242.9485646,166.9923013,1.454848893,DERMASON,32083,200.4517237,0.80120849,0.983636194,0.920263212,0.825078856,0.007698478,0.002200728,0.680755118,0.99039583,0.726320104,
31561,670.206,250.332706,161.1729478,1.553193072,DERMASON,32017,200.4612513,0.753857546,0.985757566,0.882966032,0.800779309,0.00793171,0.002011861,0.641247501,0.995981177,0.76516439,
31563,662.797,254.5682722,158.4050892,1.607071298,DERMASON,31936,200.4676027,0.7828125,0.988320391,0.902873843,0.787480706,0.008065402,0.001913222,0.620125862,0.996586475,0.782818642,
31590,649.12,235.0561093,171.3433366,1.371842722,DERMASON,31908,200.5533276,0.752339899,0.990033847,0.942127128,0.853214699,0.007440839,0.0024324,0.727975323,0.998667649,0.68457063,
31612,665.691,239.9569618,168.2363971,1.426308254,DERMASON,32011,200.6231504,0.800141743,0.987535535,0.896430174,0.836079724,0.007590692,0.002287978,0.699029305,0.997031267,0.713052428,
31618,661.607,244.5669995,165.2469073,1.480009541,DERMASON,32023,200.6421888,0.782139765,0.98735284,0.907703638,0.820397638,0.007735056,0.002161428,0.673052285,0.996123803,0.737203003,
31622,659.514,251.4367622,160.4463714,1.567107813,DERMASON,31880,200.65488,0.80328202,0.991907152,0.913589628,0.798033184,0.007951324,0.001989312,0.636856963,0.998023523,0.769938424,
31634,654.544,239.6793961,168.3886875,1.42336994,DERMASON,31937,200.6929489,0.753029113,0.990512572,0.927868181,0.83733918,0.007576639,0.002297534,0.701136902,0.99797719,0.711626444,
31644,662.474,245.6391118,164.8483672,1.490091264,DERMASON,32069,200.7246675,0.791416567,0.986747326,0.906073781,0.817152717,0.007762581,0.002135005,0.667738562,0.994991398,0.741366989,
31654,662.913,248.0448425,163.0599979,1.521187573,DERMASON,32014,200.7563811,0.771898166,0.98875492,0.905160076,0.809355192,0.007836129,0.00207414,0.655055827,0.996462783,0.753558262,
31658,655.92,243.3516976,166.204919,1.464166639,DERMASON,31963,200.7690651,0.712680939,0.990457717,0.924680272,0.825016086,0.007686894,0.002196748,0.680651542,0.996587281,0.730434859,
31663,663.263,254.3668999,158.7342948,1.602469713,DERMASON,31940,200.784919,0.713644969,0.991327489,0.904462121,0.789351598,0.008033569,0.001923846,0.623075946,0.998460333,0.781394989,
31684,664.989,251.2915487,161.212653,1.558758224,DERMASON,32069,200.8514917,0.744629847,0.987994637,0.900369854,0.799276748,0.007931181,0.00199667,0.638843319,0.995802278,0.767092669,
31689,665.122,244.3291763,165.7024826,1.474505225,DERMASON,32068,200.8673391,0.758182601,0.988181365,0.900151838,0.822117695,0.00771022,0.002172614,0.675877504,0.996584911,0.734883288,
31701,645.0,228.2634373,177.0681921,1.289127283,DERMASON,31990,200.9053678,0.799561138,0.990965927,0.957554269,0.880146948,0.007200512,0.002665409,0.774658651,0.998633601,0.63107897,
31719,657.969,240.6548496,168.2282518,1.430525771,DERMASON,32040,200.9623973,0.726749914,0.989981273,0.920700727,0.835064814,0.007587088,0.002275808,0.697333244,0.997553176,0.71507897,
31745,660.531,251.4502982,161.0402564,1.561412679,DERMASON,32091,201.0447446,0.81141528,0.989218161,0.914321192,0.799540689,0.007920942,0.001996728,0.639265313,0.998156965,0.768003473,
31746,669.002,242.5025068,167.58032,1.447082252,DERMASON,32134,201.0479112,0.696764848,0.987925562,0.891341328,0.829054981,0.007638837,0.002226078,0.687332161,0.994626172,0.722811047,
31778,660.047,247.4383002,163.8337408,1.51030123,DERMASON,32053,201.1492139,0.713214831,0.99142046,0.916614455,0.812926753,0.007786465,0.002097615,0.660849906,0.998082425,0.749398209,
31785,663.765,239.8974929,169.0959461,1.418706353,DERMASON,32237,201.1713671,0.784291954,0.985978844,0.906574257,0.838572194,0.007547506,0.002302211,0.703203325,0.997639025,0.709338993,
31815,674.077,248.142737,164.6193727,1.507372632,DERMASON,32448,201.2662816,0.799934627,0.980491864,0.879878638,0.811090762,0.007799552,0.002082223,0.657868224,0.991652556,0.748259662,
31829,658.671,232.2173578,175.0257034,1.32676146,DERMASON,32282,201.3105598,0.739040587,0.985967412,0.921925384,0.866905737,0.007295779,0.002541786,0.751525557,0.997095145,0.657201426,
31838,658.144,234.4404369,173.3793786,1.352181781,DERMASON,32239,201.3390191,0.741246042,0.987561649,0.923663516,0.858806705,0.007363542,0.00247086,0.737548956,0.997300261,0.673106529,
31851,662.154,236.6913315,171.7051501,1.378475435,DERMASON,32275,201.38012,0.729540301,0.986862897,0.912882585,0.850813246,0.007431206,0.002402017,0.723883179,0.997855181,0.688286343,
31864,664.41,255.1716111,159.3110318,1.601719656,DERMASON,32187,201.4212125,0.797118127,0.989964893,0.907063803,0.789355884,0.008008147,0.0019178,0.623082711,0.998003826,0.781161522,
31905,663.989,250.5939394,162.6181497,1.540996131,DERMASON,32220,201.5507571,0.753898866,0.990223464,0.909383026,0.804292225,0.007854378,0.002027436,0.646885983,0.996848797,0.760847351,
31913,654.952,244.1220484,166.7432158,1.464059855,DERMASON,32221,201.5760243,0.741972984,0.990441017,0.934885773,0.825718225,0.007649611,0.002193545,0.681810586,0.998211508,0.730388277,
31920,663.202,244.1461516,167.0059619,1.461900814,DERMASON,32314,201.5981306,0.799398948,0.987807142,0.911971134,0.825727251,0.007648689,0.002193377,0.681825493,0.996761243,0.729443623,
31942,671.661,252.9314107,161.6650078,1.564540244,DERMASON,32386,201.6675917,0.811534553,0.986290372,0.889757599,0.797321262,0.007918459,0.00197403,0.635721196,0.994611394,0.769069297,
31966,698.587,252.4695963,161.8064705,1.560318295,DERMASON,32644,201.7433401,0.742066532,0.979230486,0.823108639,0.799079743,0.007898067,0.001986374,0.638528436,0.9963076,0.767628659,
31972,661.829,243.9211798,167.5224022,1.45605111,DERMASON,32321,201.7622728,0.799180123,0.989202067,0.917250764,0.827161762,0.007629212,0.002203034,0.68419658,0.99622519,0.726856769,
31978,659.38,245.5456011,166.6631267,1.473304899,DERMASON,32338,201.7812037,0.800190176,0.988867586,0.924250346,0.821766722,0.007678579,0.002160005,0.675300545,0.994923602,0.734372991,
31985,663.916,249.4871517,163.7697846,1.523401599,DERMASON,32450,201.8032875,0.711805942,0.985670262,0.911863745,0.808872465,0.00780013,0.00205969,0.654274665,0.996723071,0.754390659,
31996,666.65,243.2912266,167.9910741,1.448239009,DERMASON,32417,201.8379857,0.766848816,0.987012987,0.904710822,0.829614732,0.007603801,0.002221858,0.688260603,0.996765854,0.723338348,
32000,664.004,255.710347,159.7965729,1.600224224,DERMASON,32279,201.8506018,0.777831794,0.99135661,0.912049587,0.789372054,0.007990948,0.001913838,0.623108239,0.997112899,0.780694858,
32022,683.425,267.4363109,152.7070968,1.751302437,DERMASON,32381,201.919976,0.702052092,0.988913252,0.861542278,0.755020795,0.008351643,0.001674123,0.5700564,0.998341163,0.820947554,
32025,689.007,265.4319123,153.9874971,1.723723792,DERMASON,32394,201.9294343,0.697211155,0.988609002,0.847718643,0.760757938,0.008288272,0.001712497,0.57875264,0.997609695,0.81451724,
